#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:35:38       0     25      3     51     67      0      0  10251   2670   4199   4589 
 20260527    14:35:39       0     25      3     51     70      0      0  10251   2670   4028   5262 
 20260527    14:35:40       0     13      2     25     36      0      0  10251   2670      8      0 
 20260527    14:35:41       0     11      1     30      0      0      0  10251   2670   4162    580 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:35:42       0     10      1     28      0      0      0  10251   2520   4163    493 
 20260527    14:35:43       0     10      1     30      0      0      0  10251   2670   3006    500 
 20260527    14:35:45       0      9      1     26      0      0      0  10251   2670   3931    351 
 20260527    14:35:46       0      0      1      0      0      0      0  10251   2520      0      0 
 20260527    14:35:47       0      0      1      0      0      0      0  10251   2520      5      0 
 20260527    14:35:48       0     18      2      0     48      0      0  10251   2520     75   3574 
 20260527    14:35:49       0     22      3     51     73      0      0  10251   2670   4193   5587 
 20260527    14:35:50       0     25      3     51     67      0      0  10251   2670   4148   4590 
 20260527    14:35:51       0     28      3     51     52      0      0  10251   2670   4090   4925 
 20260527    14:35:52       0     33      4     41     58      0      0  10251   2670   4079   5952 
 20260527    14:35:53       0     34      4     51     91      0      0  10251   2670   4798   4926 
 20260527    14:35:54       0      0      1      0      0      0      0  10251   2670   2545    303 
 20260527    14:35:55       0      8      1     19      0      0      0  10251   2670   2392    319 
 20260527    14:35:56       0      6      1     20      0      0      0  10251   2520   3285    326 
 20260527    14:35:57       0      5      1     15      0      0      0  10251   2520   2312    267 
 20260527    14:35:58       0      0      1      0      0      0      0  10251   2520      1      0 
 20260527    14:36:00       0      0      1      0      0      0      0  10251   2520      0      0 
 20260527    14:36:01       0      0      0      0      0      0      0  10251   2520     81     45 
 20260527    14:36:02       0     27      4     51     65      0      0  10251   2670   3568   4342 
 20260527    14:36:03       0     33      4     51     79      0      0  10251   2670   4173   4931 
 20260527    14:36:04       0     28      4     51     74      0      0  10251   2670   3941   4555 
 20260527    14:36:05       0     27      4     51     56      0      0  10251   2670   4930   5647 
 20260527    14:36:06       0     28      4     51     73      0      0  10251   2670   3831   4997 
 20260527    14:36:07       0     27      4     51     70      0      0  10251   2670   4668   4938 
 20260527    14:36:08       0     29      4     51     72      0      0  10251   2670   3586   4228 
 20260527    14:36:09       0     28      4     49     70      0      0  10251   2670   4317   4413 
 20260527    14:36:10       0     27      3     51     66      0      0  10251   2670   3820   4572 
 20260527    14:36:11       0     25      3     51     60      0      0  10251   2670   3557   4805 
 20260527    14:36:12       0     27      3     51     66      0      0  10251   2670   3562   4688 
 20260527    14:36:13       0     30      4     42     69      0      0  10251   2670   4751   5618 
 20260527    14:36:15       0     32      4     40     57      0      0  10251   2670   4916   5749 
 20260527    14:36:16       0     27      3     51     72      0      0  10251   2670   3563   5170 
 20260527    14:36:17       0      1      1     28      3      0      0  10251   2670      0      0 
 20260527    14:36:18       0      0      1      0      0      0      0  10251   2670    350     11 
 20260527    14:36:19       0      1      7      0      0      0      0    810    990    286     30 
 20260527    14:36:20       0      5      1      0     82      0      0  10251   2670   4180   4402 
 20260527    14:36:21       0     27      4     51     70      0      0  10251   2670   4175   5405 
 20260527    14:36:22       0     26      3     51     71      0      0  10251   2670   3589   4598 
 20260527    14:36:23       0     26      3     51     69      0      0  10251   2670   3593   4727 
 20260527    14:36:24       0     27      4     51     77      0      0  10251   2670   4196   4474 
 20260527    14:36:25       0      3      1     49     12      0      0  10251   2670      0      0 
 20260527    14:36:26       0      0      1      0      0      0      0  10251   2670      1      0 
 20260527    14:36:27       0     13      7      0      0      0      0  10251   2520    155      7 
 20260527    14:36:29       0     40      5     50     75      0      0  10251   2670   4314   7391 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz   MB/s   MB/s 
 20260527    14:36:30       0     38      5     47     74      0      0  10251   2670   5875   6906 
 20260527    14:36:31       0     32      4     51     58      0      0  10251   2670   5276   5175 
 20260527    14:36:32       0      0      1     49      0      0      0  10251   2670      0      0 
 20260527    14:36:33       0      0      1      0      0      0      0  10251   2670      0      0 
 20260527    14:36:34       0      0      1      0      0      0      0  10251   2520      0      0 
 20260527    14:36:35       0      0      1      0      0      0      0  10251   2520      3      0 
 20260527    14:36:36       0      0      7      0      0      0      0    810    405      0      0 
 20260527    14:36:37       0      0     13      0      0      0      0    405    255     11      0 
